path,sentence,age,gender,accents
common_voice_en_38033732.mp3,"As an already established author, Radcliffe was a large influence in Lewis's writing career.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033733.mp3,We will be deploying a streamlined serial code generation process shortly.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033734.mp3,"Kurtenbach is the father of two sons, and grandfather of three.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033736.mp3,Crystals with a barrel-like curvature are not uncommon.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033737.mp3,"He was well known for his accurate crossing and pace, despite his tall stature.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033738.mp3,He appointed Luis Kutner as Chief Justice.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033739.mp3,Artondale Creek is known to be a salmon spawning site.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033740.mp3,"Gandhari is regarded as an incarnation of Mati, the goddess of wisdom.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033741.mp3,"In addition, Jules Remy reported that William W. Phelps helped work out the letters.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033757.mp3,Other more common forms of tactition are smartphone and game controller vibrations.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033758.mp3,They are a member society of the International Federation for Systems Research.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033759.mp3,It is the second largest lake in Alaska after Iliamna Lake.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033760.mp3,The Berghof was one of ten headquarters used by Hitler during the war.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033761.mp3,Triangles of niobium occur in octahedral spaces in the chloride array.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033763.mp3,Tracks with an asterisk represent their original undubbed renditions.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033777.mp3,N-acetyl cysteine reverses many models of mitochondrial dysfunction.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033778.mp3,Chromomeres can be observed best when chromosomes are highly condensed.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033779.mp3,"He played high school football at Smith Center High School in Smith Center, Kansas.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033780.mp3,The artist cries out that he has seen enough and returns through the mirror.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033781.mp3,The partisan units were included in the Soviet strategical developments after that.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033787.mp3,"Then, rennet is added to coagulate the milk.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033788.mp3,It is conterminous with the county of Oslo.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033790.mp3,Crystals rarely present themselves under their respective primary forms.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033791.mp3,Surface chemistry can be roughly defined as the study of chemical reactions at interfaces.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033792.mp3,"It is twinned with Weymouth, England and Louviers.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033793.mp3,Saint Mary's College and Fresno State University.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033794.mp3,He now has residency rights in Ireland.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033798.mp3,Delaney and Bonnie continued to work in the music business after their breakup.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033799.mp3,"There is more of Jones's ""complicated optimism"" to come.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033800.mp3,"Public transport in the city is generally reliable, when compared with major African cities.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033801.mp3,"Along with his spouse Angela, Chmura owns a chain of auto collision repair businesses.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033803.mp3,"During his administration and with the assistance of Ramon Rosa, Soto launched liberal reforms.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033804.mp3,The nuns are heavily dependent on overseas donations.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033806.mp3,"In epistemology, contextualism is the treatment of the word 'knows' as context-sensitive.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033814.mp3,"This largesse notwithstanding, conditions were primitive.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033815.mp3,"He is the founder of the Canadian trust company, Central Guaranty Trust Corporation.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033816.mp3,It was inaugurated by Kwame Nkrumah in Accra.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033817.mp3,They nest in a hollow in a eucalypt or desert oak.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033821.mp3,Copenhagen through to the Champions League Group Stage.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033822.mp3,Old Guildford and Guildford were named after the Earl of Guildford.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033823.mp3,Two side niches contain the earliest known mosaics of distinctively Christian subjects.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033824.mp3,"McNeil gained a sponsor, Swift and Company.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033826.mp3,"Today, examples of the inverse piezoelectric effect can be seen more readily.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033827.mp3,Tomjanovich stayed with the Lakers as a consultant.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033828.mp3,"Nowak, Kurten, and Annalisa Berta proposed that ""C.dirus"" was not derived from ""C.lupus"".",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033829.mp3,These dishes were primarily for commercial and military usage.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033830.mp3,His followers joined other rebel leaders such as Li Zicheng and Lao Huihui.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033837.mp3,The climate in Bikaner is characterised by significant variations in temperature.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033839.mp3,The council headquarters were in Magherafelt.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033841.mp3,"This support extends from searches for evidence, to working with negotiators at extreme heights.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033842.mp3,"Dan Castellaneta adlibbed the lyrics to Homer's ""Dancing Away My Hunger Pains"" song.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033843.mp3,Tapan Chowdhury is the Chairperson and Managing Director of Square Group.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033844.mp3,"There is an archaeological site called Chipel, with remains of the Mam culture.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033845.mp3,"It is usually sung, though solemn recitation is sometimes done, and permitted.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033846.mp3,Its pillars are intricately carved.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033848.mp3,The right amount depends on the particular properties of the isotope.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033849.mp3,Cattermole received a four-match ban for the incident.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033860.mp3,The Emu was the first confirmed bird from the Oceania Expansion.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033861.mp3,The city is now known as Jamnagar.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033862.mp3,"This helped emphasize their strongest selling point, that their products were direct imports.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033863.mp3,"His father-in-law was Richard Bache, Senior a marine insurance underwriter and importer in Philadelphia.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033864.mp3,"She then retired from acting, announcing that she ""wished to grow middle-aged gracefully"".",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033866.mp3,Local administration and Tigrayan Special Forces withdrew.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033867.mp3,In isolated words the explosive consonants are slightly shorter than the fricatives.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033868.mp3,"Another notable example was Roxelana, the favourite wife of Suleiman the Magnificent.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033869.mp3,"The stanza has also been known by terms such as ""batch"", ""fit"", and ""stave"".",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033870.mp3,Bild is tabloid in style but broadsheet in size.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033873.mp3,Technological innovations and development must be directed in the carbon neutral alternatives.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033874.mp3,"He toured England, New Zealand and India with the Australian team.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033875.mp3,"However, all support the independence of New Caledonia.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033878.mp3,He was treasurer of the Pathological Society of Great Britain.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033880.mp3,"Once revoked, a license-holder becomes a trespasser if they remain on the land.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033881.mp3,The exessive is found only in Savo and southeastern dialects.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033883.mp3,He gained blues in soccer and cricket in his freshman year.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033884.mp3,Associate Attorney General Kevin J O'Connor.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033885.mp3,He painted mythological scenes and allegories appropriate for each room.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033886.mp3,"He also achieved advancements in education, including some progress toward desegregation.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033887.mp3,Some teams of the Genoa fire brigade went to the place.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033889.mp3,"He later joined Max Webster for their album ""Universal Juveniles"".",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033891.mp3,The series primarily involves a cast of four main characters and four minor characters.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033892.mp3,"She left her news anchor position to concentrate on ""CityLine"".",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033893.mp3,"Since leaving elective office, Barnes has become a business executive and civic leader.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033894.mp3,She played for University of Memphis.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033895.mp3,The parish contains the village of Longnor and the surrounding area.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033896.mp3,"When defeating a boss, a proportionally large number of points is usually rewarded.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033899.mp3,"Apart from julmust they also make syrup for cola, various fruit drinks and Champis.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033900.mp3,The ultimate beneficial owner is Mr Kumar Amit.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033902.mp3,Turbidity currents are often triggered by tectonic disturbances of the sea floor.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033904.mp3,He was also invited to play for the Emperor of Austria.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033905.mp3,"With no capital control market players will do this ""en masse"".",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033907.mp3,The film then follows their relationship as they travel around Europe with the act.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033908.mp3,"Two specialty labels, Key Video, and Playhouse Video, were also created.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033911.mp3,"Sydney was a Town class light cruiser, of the ""Chatham"" subclass.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033912.mp3,The Carnegie Science Center and the Manchester Craftsmen's Guild are also located in Chateau.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033916.mp3,These models are often referred as Pendolino.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033917.mp3,He played college football for the Washington Huskies.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033919.mp3,"In order to allow for personalization, subjects are delivered as steps or theme courses.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033920.mp3,"Roy's history is altered, including Lian's existence and his now uninjured right arm.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033921.mp3,"Other aquatic fauna including ""daphnia"" and snails are also found in the lake.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033935.mp3,"Originally, this term was used for all factitious disorders.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033936.mp3,"It includes a proposed ""Global Marshall Plan"" to address current ecological issues.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033938.mp3,The majority of its colleges are affiliated to the University of Mumbai.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033939.mp3,A classical example is the subclass of integral currents on Lipschitz neighborhood retracts.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033940.mp3,Peter Simon was appointed President of The Conservatory.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033942.mp3,Boeing Creek running near this property bears his name.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033955.mp3,Nicolaus was born Neuendorf bei Elmshorn in the Duchy of Holstein.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033956.mp3,He is mentioned in the unfinished Samuel Beckett play Human Wishes.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033957.mp3,"King's Cross station is a square on the British ""Monopoly"" board.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033968.mp3,"It plays a role in many important biological processes, including redox signaling.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033972.mp3,Many of Brazil's streets are in disrepair and very bumpy.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033973.mp3,The time between keystroke messages can be studied using hidden Markov models.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033974.mp3,A permanent resident does not lose their status if their permanent resident card expires.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033975.mp3,This policy had been introduced by Flaherty as Minister of Finance.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033976.mp3,The Rukmavati River empties into the Arabian Sea nearby.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033978.mp3,The effort was led by Ronald Bolin.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033979.mp3,Decourville brought him to London as part of The Ragtime Octet.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033980.mp3,Depietri decided to bid the railway infrastructure as scrap.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033981.mp3,"The company produces chocolate, chocolate candy, lollipops and many other types of candy.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033982.mp3,Bakke wrote several books and many articles in his subject area.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033983.mp3,"Cyathostomins, including ""C. nassatus,"" are nematodes.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033989.mp3,The other part of the evening are soloist performances.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033990.mp3,Cinder cones dot the landscape of the Snake River Plain.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033991.mp3,Dave Lake now plays as guitarist in the Norwich-based band 'Magoo'.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033992.mp3,The narrow strip of land separates the Atlantic Ocean from Little Assawoman Bay.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033993.mp3,"A number of references are made to the events of ""Private's Progress"".",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033994.mp3,"He also played in Mont Gomery, Villa Vina, Limbs and The Judas Knife.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033995.mp3,The connecting work between the wood elements is steel.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38033999.mp3,Disappointingly it was lower in the charts than the original.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034002.mp3,"After Warhol's death, she was interviewed frequently on his life and influence.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034005.mp3,Her writing career began in copy-writing and journalism.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034009.mp3,The bill was passed despite strong opposition from the senate.,twenties,female,United States English
common_voice_en_38034010.mp3,Craven finished in the top-five in the first two races of the season.,twenties,female,United States English
common_voice_en_38034011.mp3,"Meanwhile, local entertainer Bill Luxton was busy with several shows, including a morning magazine.",twenties,female,United States English
common_voice_en_38034012.mp3,It appears that Kish resided at Gibeah.,twenties,female,United States English
common_voice_en_38034013.mp3,Such transformation geometry lessons present an alternate view that contrasts with classical synthetic geometry.,twenties,female,United States English
common_voice_en_38034014.mp3,These superstitions are translated from an old and rare work.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034015.mp3,"Today, various communities follow differing practices.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034017.mp3,She was eliminated in her first match by Lynn Snel of the Netherlands.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034024.mp3,Tadalafil is structurally different from both sildenafil and vardenafil.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034026.mp3,The Associated Students of Fort Lewis College is responsible for disbursing student fees.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034027.mp3,Joel Grey made his Broadway directing debut; George C. Wolfe was supervising director.,twenties,female,United States English
common_voice_en_38034028.mp3,The original score was compiled by Anthony Meredith.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034029.mp3,"However, an ancient prophecy foretells a great darkness soon to cover the island.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034030.mp3,"It is shown as part of the school badge, displayed on the students' uniform.",twenties,female,United States English
common_voice_en_38034034.mp3,The area supports one of the few remaining strongholds for the species in Queensland.,twenties,female,United States English
common_voice_en_38034037.mp3,Jackson was a graduate student at the University of California at Santa Cruz.,twenties,female,United States English
common_voice_en_38034038.mp3,Wadsworth also contains the pyramid house.,twenties,female,United States English
common_voice_en_38034039.mp3,"Fischer was born in the Shanghai International Settlement, China.",twenties,female,United States English
common_voice_en_38034040.mp3,Julia Child's goal was to adapt classic French cuisine for mainstream Americans.,twenties,female,United States English
common_voice_en_38034041.mp3,Historic monuments of Galich include various buildings from the imperial period of Russian history.,twenties,female,United States English
common_voice_en_38034042.mp3,"The village has a small school, a church, approximately twenty houses, and a postbox.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034043.mp3,Within the next twenty years the output of German furnaces increased fourfold.,twenties,female,United States English
common_voice_en_38034044.mp3,"The festival has many purpose which include: for fishing, unity, fun and entertainment.",twenties,female,United States English
common_voice_en_38034050.mp3,His journalistic success attracted statewide attention and fostered political aspirations.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034051.mp3,The tower was designed by architects Cameron Chisholm Nicol.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034053.mp3,The powerful storm weakened somewhat as an eyewall replacement cycle began to take shape.,twenties,female,United States English
common_voice_en_38034054.mp3,"The lake is surrounded by and includes marsh, swamp and alder thickets.",twenties,female,United States English
common_voice_en_38034055.mp3,Ben finally accepts Sara after realizing she was never trying to replace his mother.,twenties,female,United States English
common_voice_en_38034056.mp3,It is led by Pablo Pereyra.,twenties,female,United States English
common_voice_en_38034057.mp3,He studied at Temple University with a Master of Fine Arts degree in theatre.,twenties,female,United States English
common_voice_en_38034058.mp3,The Cabo de Palos lighthouse is located in the east end of the territory.,twenties,female,United States English
common_voice_en_38034059.mp3,Thomson under a plan put together decades earlier by company founder Roy Thomson.,twenties,female,United States English
common_voice_en_38034060.mp3,In business and marketing 'thought leadership' usually refers to a potentially winning strategy.,twenties,female,United States English
common_voice_en_38034061.mp3,It serves inter-island as well as international routes.,twenties,female,United States English
common_voice_en_38034067.mp3,"Banana Technology replaces camber with rocker ""Banana"" between your feet.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034068.mp3,Later retellings of the story have differed from Theodoret's in a number of details.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034069.mp3,Arnolds Park is in the center of the Iowa Great Lakes resort region.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034070.mp3,Tiger iron is mined primarily in South Africa and Western Australia.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034072.mp3,They were similar to the nearby Panamint Charcoal Kilns near Death Valley.,twenties,female,United States English
common_voice_en_38034073.mp3,It is distributed by Gravitas Ventures.,twenties,female,United States English
common_voice_en_38034074.mp3,"Elton John, however, did all the vocals, including the falsetto backing vocals.",twenties,female,United States English
common_voice_en_38034075.mp3,"In particular, the open unit disk is homeomorphic to the whole plane.",twenties,female,United States English
common_voice_en_38034076.mp3,"Her three amusements were reading, riding and piano-playing.",twenties,female,United States English
common_voice_en_38034077.mp3,"You, of course,’ said Mr. Tupman.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034078.mp3,"East Thurrock United Football Club is a football club based in Corringham, Essex, England.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034080.mp3,Among its early contributors were Jill Abramson and Jim Cramer.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034087.mp3,"The services, however, are extended to other localities of Brazil.",twenties,female,United States English
common_voice_en_38034088.mp3,It appears that the colonists were not informed of this change of plan.,twenties,female,United States English
common_voice_en_38034089.mp3,Its native range is Southeastern Mexico to Peru.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034090.mp3,Other species are the humpback whale and Bryde's whale.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034092.mp3,"Kate then falls for Douglas' brother, Iain Cameron, a successful cardiac surgeon.",twenties,female,United States English
common_voice_en_38034093.mp3,The Cabo de Palos lighthouse is located in the east end of the territory.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034094.mp3,"During the fall harvest, locals collect water chestnuts from the floor of the wetland.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034095.mp3,They also conjectured about the political structure that would best support an independent Korea.,twenties,female,United States English
common_voice_en_38034096.mp3,In nests inside holes bored into tree trunks.,twenties,female,United States English
common_voice_en_38034097.mp3,The latter was appointed to undertake institutional reform.,twenties,female,United States English
common_voice_en_38034098.mp3,It was named for country Bulgaria.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034099.mp3,"She is also editor of the book series ""Hannah Arendt Studies"".",twenties,female,United States English
common_voice_en_38034100.mp3,Normanna is served by the Pettus Independent School District.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034101.mp3,"The larva has unusual, large, almost wing-like, fleshy protrusions on either side.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034103.mp3,While at Cambridge he took part in three first-class cricket matches.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034104.mp3,"Troops will be re-formed, and ammunition equalized and distributed.",twenties,female,United States English
common_voice_en_38034105.mp3,The title track was released as a single and became a major pop hit.,twenties,female,United States English
common_voice_en_38034106.mp3,Kawi is commonly considered the pinnacle language.,twenties,female,United States English
common_voice_en_38034112.mp3,Maltitol's high sweetness allows it to be used without being mixed with other sweeteners.,twenties,female,United States English
common_voice_en_38034113.mp3,Menhaden have two main sources of food: phytoplankton and zooplankton.,twenties,female,United States English
common_voice_en_38034114.mp3,Those terraces are also gently warped.,twenties,female,United States English
common_voice_en_38034115.mp3,"For the most part, ""Freebie"" was critically panned.",twenties,female,United States English
common_voice_en_38034116.mp3,It is usually a requirement that a professional witness be present.,twenties,female,United States English
common_voice_en_38034122.mp3,"She is captured by Karin, Phantom Lady's mutant.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034124.mp3,"The Grebulons, monitoring this, have an idea.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034125.mp3,The celebration and Flag Day Parade is the largest in the country.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034126.mp3,"Frederick Dobson Middleton married, as his first wife, Mary Emily Hassall.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034127.mp3,They fight each other with neither sibling initially willing to kill the other.,twenties,female,United States English
common_voice_en_38034128.mp3,Historically the Rasht Valley has been called Karotegin or Karategin.,twenties,female,United States English
common_voice_en_38034129.mp3,The following tables give examples of commonly encountered polyatomic ions.,twenties,female,United States English
common_voice_en_38034130.mp3,Loblaw again attempted to buy the chain.,twenties,female,United States English
common_voice_en_38034131.mp3,"The community was named for J. J. Stanberry, original owner of the town site.",thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034132.mp3,The project architect was Paul Cayford.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
common_voice_en_38034133.mp3,The previous Henry Hall and Sweet properties housed Long Lane.,thirties,male,"Southern African (South Africa, Zimbabwe, Namibia)"
